Area code;Donor;Project Code;Session No;legal or protection;Oblast;Raion;Hromada;Location name;Date;Topic;Language;Facilitator;Settlement type;Gender;Age;Status;Delivered;Comments
CHJ - Chernihiv;ECHO;UKR-000322;30;Protection;Chernihivska;Prylutskyi;Ichnianska;Ichnia;09.01.2024;Basic cyber security;ukrainian;Yuliia Pastushenko Valeriia Yakubenko;Urban;Male;33;Conflict affected;YES;
CHJ - Chernihiv;ECHO;UKR-000322;30;Protection;Chernihivska;Prylutskyi;Ichnianska;Ichnia;09.01.2024;Basic cyber security;ukrainian;Yuliia Pastushenko Valeriia Yakubenko;Urban;Female;40;Conflict affected;YES;
CHJ - Chernihiv;ECHO;UKR-000322;30;Protection;Chernihivska;Prylutskyi;Ichnianska;Ichnia;09.01.2024;Basic cyber security;ukrainian;Yuliia Pastushenko Valeriia Yakubenko;Urban;Female;35;Conflict affected;YES;
CHJ - Chernihiv;ECHO;UKR-000322;30;Protection;Chernihivska;Prylutskyi;Ichnianska;Ichnia;09.01.2024;Basic cyber security;ukrainian;Yuliia Pastushenko Valeriia Yakubenko;Urban;Female;45;Conflict affected;YES;
CHJ - Chernihiv;ECHO;UKR-000322;30;Protection;Chernihivska;Prylutskyi;Ichnianska;Ichnia;09.01.2024;Basic cyber security;ukrainian;Yuliia Pastushenko Valeriia Yakubenko;Urban;Female;55;Conflict affected;YES;
CHJ - Chernihiv;ECHO;UKR-000322;30;Protection;Chernihivska;Prylutskyi;Ichnianska;Ichnia;09.01.2024;Basic cyber security;ukrainian;Yuliia Pastushenko Valeriia Yakubenko;Urban;Female;37;Conflict affected;YES;
CHJ - Chernihiv;ECHO;UKR-000322;30;Protection;Chernihivska;Prylutskyi;Ichnianska;Ichnia;09.01.2024;Basic cyber security;ukrainian;Yuliia Pastushenko Valeriia Yakubenko;Urban;Female;48;Conflict affected;YES;
CHJ - Chernihiv;ECHO;UKR-000322;30;Protection;Chernihivska;Prylutskyi;Ichnianska;Ichnia;09.01.2024;Basic cyber security;ukrainian;Yuliia Pastushenko Valeriia Yakubenko;Urban;Female;51;Conflict affected;YES;
CHJ - Chernihiv;ECHO;UKR-000322;30;Protection;Chernihivska;Prylutskyi;Ichnianska;Ichnia;09.01.2024;Basic cyber security;ukrainian;Yuliia Pastushenko Valeriia Yakubenko;Urban;Female;53;Conflict affected;YES;
CHJ - Chernihiv;ECHO;UKR-000322;30;Protection;Chernihivska;Prylutskyi;Ichnianska;Ichnia;09.01.2024;Basic cyber security;ukrainian;Yuliia Pastushenko Valeriia Yakubenko;Urban;Female;47;Conflict affected;YES;
CHJ - Chernihiv;ECHO;UKR-000322;30;Protection;Chernihivska;Prylutskyi;Ichnianska;Ichnia;09.01.2024;Basic cyber security;ukrainian;Yuliia Pastushenko Valeriia Yakubenko;Urban;Female;49;IDP;YES;
CHJ - Chernihiv;ECHO;UKR-000322;31;Protection;Chernihivska;Chernihivskyi;"
Kiptivska";Vovchok;10.01.2024;Mental health;ukrainian;Tetiana Kolot;Rural;Female;56;IDP;YES;
CHJ - Chernihiv;ECHO;UKR-000322;31;Protection;Chernihivska;Chernihivskyi;"
Kiptivska";Vovchok;10.01.2024;Mental health;ukrainian;Tetiana Kolot;Rural;Female;69;Conflict affected;YES;
CHJ - Chernihiv;ECHO;UKR-000322;31;Protection;Chernihivska;Chernihivskyi;"
Kiptivska";Vovchok;10.01.2024;Mental health;ukrainian;Tetiana Kolot;Rural;Female;50;Conflict affected;YES;
CHJ - Chernihiv;ECHO;UKR-000322;31;Protection;Chernihivska;Chernihivskyi;"
Kiptivska";Vovchok;10.01.2024;Mental health;ukrainian;Tetiana Kolot;Rural;Female;69;Conflict affected;YES;
CHJ - Chernihiv;ECHO;UKR-000322;31;Protection;Chernihivska;Chernihivskyi;"
Kiptivska";Vovchok;10.01.2024;Mental health;ukrainian;Tetiana Kolot;Rural;Male;44;Conflict affected;YES;
CHJ - Chernihiv;ECHO;UKR-000322;31;Protection;Chernihivska;Chernihivskyi;"
Kiptivska";Vovchok;10.01.2024;Mental health;ukrainian;Tetiana Kolot;Rural;Female;66;Conflict affected;YES;
CHJ - Chernihiv;ECHO;UKR-000322;31;Protection;Chernihivska;Chernihivskyi;"
Kiptivska";Vovchok;10.01.2024;Mental health;ukrainian;Tetiana Kolot;Rural;Female;45;Conflict affected;YES;
CHJ - Chernihiv;ECHO;UKR-000322;31;Protection;Chernihivska;Chernihivskyi;"
Kiptivska";Vovchok;10.01.2024;Mental health;ukrainian;Tetiana Kolot;Rural;Female;49;Conflict affected;YES;
CHJ - Chernihiv;ECHO;UKR-000322;31;Protection;Chernihivska;Chernihivskyi;"
Kiptivska";Vovchok;10.01.2024;Mental health;ukrainian;Tetiana Kolot;Rural;Female;73;Conflict affected;YES;
CHJ - Chernihiv;ECHO;UKR-000322;31;Protection;Chernihivska;Chernihivskyi;"
Kiptivska";Vovchok;10.01.2024;Mental health;ukrainian;Tetiana Kolot;Rural;Female;74;Conflict affected;YES;
CHJ - Chernihiv;ECHO;UKR-000322;31;Protection;Chernihivska;Chernihivskyi;"
Kiptivska";Vovchok;10.01.2024;Mental health;ukrainian;Tetiana Kolot;Rural;Female;64;Conflict affected;YES;
CHJ - Chernihiv;ECHO;UKR-000322;31;Protection;Chernihivska;Chernihivskyi;"
Kiptivska";Vovchok;10.01.2024;Mental health;ukrainian;Tetiana Kolot;Rural;Female;77;Conflict affected;YES;
CHJ - Chernihiv;ECHO;UKR-000322;31;Protection;Chernihivska;Chernihivskyi;"
Kiptivska";Vovchok;10.01.2024;Mental health;ukrainian;Tetiana Kolot;Rural;Female;61;Conflict affected;YES;
CHJ - Chernihiv;ECHO;UKR-000322;31;Protection;Chernihivska;Chernihivskyi;"
Kiptivska";Vovchok;10.01.2024;Mental health;ukrainian;Tetiana Kolot;Rural;Female;30;Conflict affected;YES;
CHJ - Chernihiv;ECHO;UKR-000322;31;Protection;Chernihivska;Chernihivskyi;"
Kiptivska";Vovchok;10.01.2024;Mental health;ukrainian;Tetiana Kolot;Rural;Female;59;Conflict affected;YES;
CHJ - Chernihiv;ECHO;UKR-000322;31;Protection;Chernihivska;Chernihivskyi;"
Kiptivska";Vovchok;10.01.2024;Mental health;ukrainian;Tetiana Kolot;Rural;Female;58;Conflict affected;YES;
CHJ - Chernihiv;ECHO;UKR-000322;31;Protection;Chernihivska;Chernihivskyi;"
Kiptivska";Vovchok;10.01.2024;Mental health;ukrainian;Tetiana Kolot;Rural;Female;49;Conflict affected;YES;
CHJ - Chernihiv;ECHO;UKR-000322;31;Protection;Chernihivska;Chernihivskyi;"
Kiptivska";Vovchok;10.01.2024;Mental health;ukrainian;Tetiana Kolot;Rural;Female;72;Conflict affected;YES;
CHJ - Chernihiv;ECHO;UKR-000322;31;Protection;Chernihivska;Chernihivskyi;"
Kiptivska";Vovchok;10.01.2024;Mental health;ukrainian;Tetiana Kolot;Rural;Female;44;Conflict affected;YES;
CHJ - Chernihiv;ECHO;UKR-000322;31;Protection;Chernihivska;Chernihivskyi;"
Kiptivska";Vovchok;10.01.2024;Mental health;ukrainian;Tetiana Kolot;Rural;Male;88;Conflict affected;YES;
CHJ - Chernihiv;ECHO;UKR-000322;31;Protection;Chernihivska;Chernihivskyi;"
Kiptivska";Vovchok;10.01.2024;Mental health;ukrainian;Tetiana Kolot;Rural;Female;59;Conflict affected;YES;
CHJ - Chernihiv;ECHO;UKR-000322;32;Protection;Chernihivska;Novhorod-Siverskyi;Koropska;Korop;10.01.2024;Basic cyber security;ukrainian;Yuliia Pastushenko Valeriia Yakubenko;Rural;Female;30;Conflict affected;YES;
CHJ - Chernihiv;ECHO;UKR-000322;32;Protection;Chernihivska;Novhorod-Siverskyi;Koropska;Korop;10.01.2024;Basic cyber security;ukrainian;Yuliia Pastushenko Valeriia Yakubenko;Rural;Female;33;Conflict affected;YES;
CHJ - Chernihiv;ECHO;UKR-000322;32;Protection;Chernihivska;Novhorod-Siverskyi;Koropska;Korop;10.01.2024;Basic cyber security;ukrainian;Yuliia Pastushenko Valeriia Yakubenko;Rural;Female;35;Conflict affected;YES;
CHJ - Chernihiv;ECHO;UKR-000322;32;Protection;Chernihivska;Novhorod-Siverskyi;Koropska;Korop;10.01.2024;Basic cyber security;ukrainian;Yuliia Pastushenko Valeriia Yakubenko;Rural;Female;44;Conflict affected;YES;
CHJ - Chernihiv;ECHO;UKR-000322;32;Protection;Chernihivska;Novhorod-Siverskyi;Koropska;Korop;10.01.2024;Basic cyber security;ukrainian;Yuliia Pastushenko Valeriia Yakubenko;Rural;Female;32;Conflict affected;YES;
CHJ - Chernihiv;ECHO;UKR-000322;32;Protection;Chernihivska;Novhorod-Siverskyi;Koropska;Korop;10.01.2024;Basic cyber security;ukrainian;Yuliia Pastushenko Valeriia Yakubenko;Rural;Male;35;Conflict affected;YES;
CHJ - Chernihiv;ECHO;UKR-000322;32;Protection;Chernihivska;Novhorod-Siverskyi;Koropska;Korop;10.01.2024;Basic cyber security;ukrainian;Yuliia Pastushenko Valeriia Yakubenko;Rural;Male;40;Conflict affected;YES;
CHJ - Chernihiv;ECHO;UKR-000322;32;Protection;Chernihivska;Novhorod-Siverskyi;Koropska;Korop;10.01.2024;Basic cyber security;ukrainian;Yuliia Pastushenko Valeriia Yakubenko;Rural;Female;43;Conflict affected;YES;
CHJ - Chernihiv;ECHO;UKR-000322;32;Protection;Chernihivska;Novhorod-Siverskyi;Koropska;Korop;10.01.2024;Basic cyber security;ukrainian;Yuliia Pastushenko Valeriia Yakubenko;Rural;Female;52;Conflict affected;YES;
CHJ - Chernihiv;ECHO;UKR-000322;32;Protection;Chernihivska;Novhorod-Siverskyi;Koropska;Korop;10.01.2024;Basic cyber security;ukrainian;Yuliia Pastushenko Valeriia Yakubenko;Rural;Female;40;Conflict affected;YES;
CHJ - Chernihiv;ECHO;UKR-000322;32;Protection;Chernihivska;Novhorod-Siverskyi;Koropska;Korop;10.01.2024;Basic cyber security;ukrainian;Yuliia Pastushenko Valeriia Yakubenko;Rural;Female;48;Conflict affected;YES;
CHJ - Chernihiv;ECHO;UKR-000322;32;Protection;Chernihivska;Novhorod-Siverskyi;Koropska;Korop;10.01.2024;Basic cyber security;ukrainian;Yuliia Pastushenko Valeriia Yakubenko;Rural;Female;53;Conflict affected;YES;
CHJ - Chernihiv;ECHO;UKR-000322;32;Protection;Chernihivska;Novhorod-Siverskyi;Koropska;Korop;10.01.2024;Basic cyber security;ukrainian;Yuliia Pastushenko Valeriia Yakubenko;Rural;Female;57;Conflict affected;YES;
CHJ - Chernihiv;ECHO;UKR-000322;32;Protection;Chernihivska;Novhorod-Siverskyi;Koropska;Korop;10.01.2024;Basic cyber security;ukrainian;Yuliia Pastushenko Valeriia Yakubenko;Rural;Female;32;Conflict affected;YES;
CHJ - Chernihiv;ECHO;UKR-000322;32;Protection;Chernihivska;Novhorod-Siverskyi;Koropska;Korop;10.01.2024;Basic cyber security;ukrainian;Yuliia Pastushenko Valeriia Yakubenko;Rural;Male;32;Conflict affected;YES;
CHJ - Chernihiv;ECHO;UKR-000322;33;Protection;Chernihivska;Chernihivskyi;Kiptivska;Prohres;11.01.2024;Mental health;ukrainian;Zhanna Ohanesian;Rural;Female;46;Conflict affected;YES;
CHJ - Chernihiv;ECHO;UKR-000322;33;Protection;Chernihivska;Chernihivskyi;Kiptivska;Prohres;11.01.2024;Mental health;ukrainian;Zhanna Ohanesian;Rural;Female;68;Conflict affected;YES;
CHJ - Chernihiv;ECHO;UKR-000322;33;Protection;Chernihivska;Chernihivskyi;Kiptivska;Prohres;11.01.2024;Mental health;ukrainian;Zhanna Ohanesian;Rural;Female;60;Conflict affected;YES;
CHJ - Chernihiv;ECHO;UKR-000322;33;Protection;Chernihivska;Chernihivskyi;Kiptivska;Prohres;11.01.2024;Mental health;ukrainian;Zhanna Ohanesian;Rural;Female;52;Conflict affected;YES;
CHJ - Chernihiv;ECHO;UKR-000322;33;Protection;Chernihivska;Chernihivskyi;Kiptivska;Prohres;11.01.2024;Mental health;ukrainian;Zhanna Ohanesian;Rural;Female;52;Conflict affected;YES;
CHJ - Chernihiv;ECHO;UKR-000322;33;Protection;Chernihivska;Chernihivskyi;Kiptivska;Prohres;11.01.2024;Mental health;ukrainian;Zhanna Ohanesian;Rural;Female;40;IDP;YES;
CHJ - Chernihiv;ECHO;UKR-000322;33;Protection;Chernihivska;Chernihivskyi;Kiptivska;Prohres;11.01.2024;Mental health;ukrainian;Zhanna Ohanesian;Rural;Female;61;Conflict affected;YES;
CHJ - Chernihiv;ECHO;UKR-000322;33;Protection;Chernihivska;Chernihivskyi;Kiptivska;Prohres;11.01.2024;Mental health;ukrainian;Zhanna Ohanesian;Rural;Female;47;Conflict affected;YES;
CHJ - Chernihiv;ECHO;UKR-000322;33;Protection;Chernihivska;Chernihivskyi;Kiptivska;Prohres;11.01.2024;Mental health;ukrainian;Zhanna Ohanesian;Rural;Female;68;Conflict affected;YES;
CHJ - Chernihiv;ECHO;UKR-000322;33;Protection;Chernihivska;Chernihivskyi;Kiptivska;Prohres;11.01.2024;Mental health;ukrainian;Zhanna Ohanesian;Rural;Female;52;Conflict affected;YES;
CHJ - Chernihiv;ECHO;UKR-000322;33;Protection;Chernihivska;Chernihivskyi;Kiptivska;Prohres;11.01.2024;Mental health;ukrainian;Zhanna Ohanesian;Rural;Female;42;Conflict affected;YES;
CHJ - Chernihiv;ECHO;UKR-000322;33;Protection;Chernihivska;Chernihivskyi;Kiptivska;Prohres;11.01.2024;Mental health;ukrainian;Zhanna Ohanesian;Rural;Female;51;Conflict affected;YES;
CHJ - Chernihiv;ECHO;UKR-000322;33;Protection;Chernihivska;Chernihivskyi;Kiptivska;Prohres;11.01.2024;Mental health;ukrainian;Zhanna Ohanesian;Rural;Female;50;Conflict affected;YES;
CHJ - Chernihiv;ECHO;UKR-000322;33;Protection;Chernihivska;Chernihivskyi;Kiptivska;Prohres;11.01.2024;Mental health;ukrainian;Zhanna Ohanesian;Rural;Female;56;Conflict affected;YES;
CHJ - Chernihiv;ECHO;UKR-000322;33;Protection;Chernihivska;Chernihivskyi;Kiptivska;Prohres;11.01.2024;Mental health;ukrainian;Zhanna Ohanesian;Rural;Female;39;Conflict affected;YES;
CHJ - Chernihiv;ECHO;UKR-000322;33;Protection;Chernihivska;Chernihivskyi;Kiptivska;Prohres;11.01.2024;Mental health;ukrainian;Zhanna Ohanesian;Rural;Female;34;Conflict affected;YES;
CHJ - Chernihiv;ECHO;UKR-000322;33;Protection;Chernihivska;Chernihivskyi;Kiptivska;Prohres;11.01.2024;Mental health;ukrainian;Zhanna Ohanesian;Rural;Female;43;Conflict affected;YES;
CHJ - Chernihiv;ECHO;UKR-000322;33;Protection;Chernihivska;Chernihivskyi;Kiptivska;Prohres;11.01.2024;Mental health;ukrainian;Zhanna Ohanesian;Rural;Male;40;Conflict affected;YES;
CHJ - Chernihiv;UHF-VI;UKR-000336;13;Protection;Chernihivska;Koriukivska;Snovska;Petrivka;07.09.2023;general services;ukrainian;Valeriia Yakubenko;Rural;Female;74;Conflict affected;YES;
CHJ - Chernihiv;UHF-VI;UKR-000336;13;Protection;Chernihivska;Koriukivska;Snovska;Petrivka;07.09.2023;general services;ukrainian;Valeriia Yakubenko;Rural;Female;83;Conflict affected;YES;
CHJ - Chernihiv;UHF-VI;UKR-000336;13;Protection;Chernihivska;Koriukivska;Snovska;Petrivka;07.09.2023;general services;ukrainian;Valeriia Yakubenko;Rural;Female;62;Host community;YES;
CHJ - Chernihiv;UHF-VI;UKR-000336;13;Protection;Chernihivska;Koriukivska;Snovska;Petrivka;07.09.2023;general services;ukrainian;Valeriia Yakubenko;Rural;Male;39;Conflict affected;YES;
CHJ - Chernihiv;UHF-VI;UKR-000336;13;Protection;Chernihivska;Koriukivska;Snovska;Petrivka;07.09.2023;general services;ukrainian;Valeriia Yakubenko;Rural;Female;66;Conflict affected;YES;
CHJ - Chernihiv;UHF-VI;UKR-000336;13;Protection;Chernihivska;Koriukivska;Snovska;Petrivka;07.09.2023;general services;ukrainian;Valeriia Yakubenko;Rural;Female;38;Conflict affected;YES;
CHJ - Chernihiv;UHF-VI;UKR-000336;13;Protection;Chernihivska;Koriukivska;Snovska;Petrivka;07.09.2023;general services;ukrainian;Valeriia Yakubenko;Rural;Female;48;Conflict affected;YES;
CHJ - Chernihiv;UHF-VI;UKR-000336;13;Protection;Chernihivska;Koriukivska;Snovska;Petrivka;07.09.2023;general services;ukrainian;Valeriia Yakubenko;Rural;Female;55;Conflict affected;YES;
CHJ - Chernihiv;UHF-VI;UKR-000336;13;Protection;Chernihivska;Koriukivska;Snovska;Petrivka;07.09.2023;general services;ukrainian;Valeriia Yakubenko;Rural;Female;55;Conflict affected;YES;
CHJ - Chernihiv;UHF-VI;UKR-000336;13;Protection;Chernihivska;Koriukivska;Snovska;Petrivka;07.09.2023;general services;ukrainian;Valeriia Yakubenko;Rural;Female;52;Conflict affected;YES;
CHJ - Chernihiv;UHF-VI;UKR-000336;13;Protection;Chernihivska;Koriukivska;Snovska;Petrivka;07.09.2023;general services;ukrainian;Valeriia Yakubenko;Rural;Female;50;Conflict affected;YES;
CHJ - Chernihiv;UHF-VI;UKR-000336;13;Protection;Chernihivska;Koriukivska;Snovska;Petrivka;07.09.2023;general services;ukrainian;Valeriia Yakubenko;Rural;Female;54;Conflict affected;YES;
CHJ - Chernihiv;UHF-VI;UKR-000336;13;Protection;Chernihivska;Koriukivska;Snovska;Petrivka;07.09.2023;general services;ukrainian;Valeriia Yakubenko;Rural;Female;40;Conflict affected;YES;
CHJ - Chernihiv;UHF-VI;UKR-000336;13;Protection;Chernihivska;Koriukivska;Snovska;Petrivka;07.09.2023;general services;ukrainian;Valeriia Yakubenko;Rural;Male;69;Conflict affected;YES;
CHJ - Chernihiv;UHF-VI;UKR-000336;13;Protection;Chernihivska;Koriukivska;Snovska;Petrivka;07.09.2023;general services;ukrainian;Valeriia Yakubenko;Rural;Female;56;Conflict affected;YES;
CHJ - Chernihiv;UHF-VI;UKR-000336;13;Protection;Chernihivska;Koriukivska;Snovska;Petrivka;07.09.2023;general services;ukrainian;Valeriia Yakubenko;Rural;Male;59;Conflict affected;YES;
CHJ - Chernihiv;UHF-VI;UKR-000336;13;Protection;Chernihivska;Koriukivska;Snovska;Petrivka;07.09.2023;general services;ukrainian;Valeriia Yakubenko;Rural;Female;53;Conflict affected;YES;
CHJ - Chernihiv;UHF-VI;UKR-000336;14;Protection;Chernihivska;Koriukivska;Menska;Mena;13.09.2023;general services;ukrainian;Valeriia Yakubenko;Urban;Female;39;Conflict affected;YES;
CHJ - Chernihiv;UHF-VI;UKR-000336;14;Protection;Chernihivska;Koriukivska;Menska;Mena;13.09.2023;general services;ukrainian;Valeriia Yakubenko;Urban;Female;22;Conflict affected;YES;
CHJ - Chernihiv;UHF-VI;UKR-000336;14;Protection;Chernihivska;Koriukivska;Menska;Mena;13.09.2023;general services;ukrainian;Valeriia Yakubenko;Urban;Female;32;Conflict affected;YES;
CHJ - Chernihiv;UHF-VI;UKR-000336;14;Protection;Chernihivska;Koriukivska;Menska;Mena;13.09.2023;general services;ukrainian;Valeriia Yakubenko;Urban;Female;62;IDP;YES;
CHJ - Chernihiv;UHF-VI;UKR-000336;14;Protection;Chernihivska;Koriukivska;Menska;Mena;13.09.2023;general services;ukrainian;Valeriia Yakubenko;Urban;Female;27;IDP;YES;
CHJ - Chernihiv;UHF-VI;UKR-000336;14;Protection;Chernihivska;Koriukivska;Menska;Mena;13.09.2023;general services;ukrainian;Valeriia Yakubenko;Urban;Female;22;Conflict affected;YES;
CHJ - Chernihiv;UHF-VI;UKR-000336;15;Protection;Chernihivska;Chernihivskyi;Novobilouska;Kuvechychi;20.09.2023;general services;ukrainian;Yurii Stankevych,Iryna Nesterenko;Rural;Female;61;Conflict affected;YES;
CHJ - Chernihiv;UHF-VI;UKR-000336;15;Protection;Chernihivska;Chernihivskyi;Novobilouska;Kuvechychi;20.09.2023;general services;ukrainian;Yurii Stankevych,Iryna Nesterenko;Rural;Female;46;Conflict affected;YES;
CHJ - Chernihiv;UHF-VI;UKR-000336;15;Protection;Chernihivska;Chernihivskyi;Novobilouska;Kuvechychi;20.09.2023;general services;ukrainian;Yurii Stankevych,Iryna Nesterenko;Rural;Female;53;Conflict affected;YES;
CHJ - Chernihiv;UHF-VI;UKR-000336;15;Protection;Chernihivska;Chernihivskyi;Novobilouska;Kuvechychi;20.09.2023;general services;ukrainian;Yurii Stankevych,Iryna Nesterenko;Rural;Female;63;Conflict affected;YES;
CHJ - Chernihiv;UHF-VI;UKR-000336;15;Protection;Chernihivska;Chernihivskyi;Novobilouska;Kuvechychi;20.09.2023;general services;ukrainian;Yurii Stankevych,Iryna Nesterenko;Rural;Female;54;Conflict affected;YES;
CHJ - Chernihiv;UHF-VI;UKR-000336;15;Protection;Chernihivska;Chernihivskyi;Novobilouska;Kuvechychi;20.09.2023;general services;ukrainian;Yurii Stankevych,Iryna Nesterenko;Rural;Female;62;Conflict affected;YES;
CHJ - Chernihiv;UHF-VI;UKR-000336;15;Protection;Chernihivska;Chernihivskyi;Novobilouska;Kuvechychi;20.09.2023;general services;ukrainian;Yurii Stankevych,Iryna Nesterenko;Rural;Female;36;Conflict affected;YES;
CHJ - Chernihiv;UHF-VI;UKR-000336;15;Protection;Chernihivska;Chernihivskyi;Novobilouska;Kuvechychi;20.09.2023;general services;ukrainian;Yurii Stankevych,Iryna Nesterenko;Rural;Female;34;Conflict affected;YES;
CHJ - Chernihiv;UHF-VI;UKR-000336;15;Protection;Chernihivska;Chernihivskyi;Novobilouska;Kuvechychi;20.09.2023;general services;ukrainian;Yurii Stankevych,Iryna Nesterenko;Rural;Female;30;Conflict affected;YES;
CHJ - Chernihiv;UHF-VI;UKR-000336;16;Protection;Chernihivska;Chernihivskyi;Novobilouska;Roishche;02.10.2023;general services;ukrainian;Yurii Stankevych, Yuliia Pastushenko;Rural;Female;55;Host community;YES;
CHJ - Chernihiv;UHF-VI;UKR-000336;16;Protection;Chernihivska;Chernihivskyi;Novobilouska;Roishche;02.10.2023;general services;ukrainian;Yurii Stankevych, Yuliia Pastushenko;Rural;Female;63;Conflict affected;YES;
CHJ - Chernihiv;UHF-VI;UKR-000336;16;Protection;Chernihivska;Chernihivskyi;Novobilouska;Roishche;02.10.2023;general services;ukrainian;Yurii Stankevych, Yuliia Pastushenko;Rural;Female;48;Conflict affected;YES;
CHJ - Chernihiv;UHF-VI;UKR-000336;16;Protection;Chernihivska;Chernihivskyi;Novobilouska;Roishche;02.10.2023;general services;ukrainian;Yurii Stankevych, Yuliia Pastushenko;Rural;Female;76;Conflict affected;YES;
CHJ - Chernihiv;UHF-VI;UKR-000336;16;Protection;Chernihivska;Chernihivskyi;Novobilouska;Roishche;02.10.2023;general services;ukrainian;Yurii Stankevych, Yuliia Pastushenko;Rural;Female;40;Conflict affected;YES;
CHJ - Chernihiv;UHF-VI;UKR-000336;16;Protection;Chernihivska;Chernihivskyi;Novobilouska;Roishche;02.10.2023;general services;ukrainian;Yurii Stankevych, Yuliia Pastushenko;Rural;Female;51;Conflict affected;YES;
