Area code;Donor;Project Code;Session No;Oblast;Raion;Hromada;Location name;Date;Topic;Language;Facilitator;Settlement type;Gender;Age;Status;
CEJ - Chernihiv;ECHO 2023;UKR-000322;112;Chernihivska;Koriukivskyi;Menska;Mena;13 September 2023;Recreation;Ukrainian;Mykola Hlova, Nelli Nadolina;Urban;Female;62;IDP;
CEJ - Chernihiv;ECHO 2023;UKR-000322;115;Chernihivska;Chernihivskyi;Novobilouska;Kuvechychi;20 September 2023;Recreation;Ukrainian;Olga Kaminska, Tetiana Kolot;Rural;Female;62;Conflict affected;
CEJ - Chernihiv;ECHO 2023;UKR-000322;107;Chernihivska;Koriukivskyi;Snovska;Velykyi Shchymel;04 September 2023;Recreation;Ukrainian;Mykola Hlova, Valeriia Yakubenko;Rural;Female;63;Conflict affected;
CEJ - Chernihiv;ECHO 2023;UKR-000322;109;Chernihivska;Koriukivskyi;Snovska;Rohizky;06 September 2023;Recreation;Ukrainian;Mykola Hlova, Tetiana Kolot;Rural;Female;63;Host community;
CEJ - Chernihiv;ECHO 2023;UKR-000322;113;Chernihivska;Koriukivskyi;Snovska;Stara Rudnia;14 September 2023;Recreation;Ukrainian;Mykola Hlova, Yuliia Pastushenko;Rural;Female;63;IDP;
CEJ - Chernihiv;ECHO 2023;UKR-000322;113;Chernihivska;Koriukivskyi;Snovska;Stara Rudnia;14 September 2023;Recreation;Ukrainian;Mykola Hlova, Yuliia Pastushenko;Rural;Female;63;Conflict affected;
CEJ - Chernihiv;ECHO 2023;UKR-000322;115;Chernihivska;Chernihivskyi;Novobilouska;Kuvechychi;20 September 2023;Recreation;Ukrainian;Olga Kaminska, Tetiana Kolot;Rural;Female;63;Conflict affected;
CEJ - Chernihiv;ECHO 2023;UKR-000322;109;Chernihivska;Koriukivskyi;Snovska;Rohizky;06 September 2023;Recreation;Ukrainian;Mykola Hlova, Tetiana Kolot;Rural;Female;64;Host community;
CEJ - Chernihiv;ECHO 2023;UKR-000322;111;Chernihivska;Koriukivskyi;Snovska;Snovske;11 September 2023;Recreation;Ukrainian;Mykola Hlova, Tetiana Kolot;Rural;Female;64;Conflict affected;
CEJ - Chernihiv;ECHO 2023;UKR-000322;113;Chernihivska;Koriukivskyi;Snovska;Stara Rudnia;14 September 2023;Recreation;Ukrainian;Mykola Hlova, Yuliia Pastushenko;Rural;Female;64;Conflict affected;
CEJ - Chernihiv;ECHO 2023;UKR-000322;108;Chernihivska;Chernihivskyi;Horodnianska;Horodnia;05 September 2023;Recreation;Ukrainian;Mykola Hlova, Zhanna Ohanesian;Urban;Female;65;Conflict affected;
CEJ - Chernihiv;ECHO 2023;UKR-000322;108;Chernihivska;Chernihivskyi;Horodnianska;Horodnia;05 September 2023;Recreation;Ukrainian;Mykola Hlova, Zhanna Ohanesian;Urban;Female;65;Conflict affected;
CEJ - Chernihiv;ECHO 2023;UKR-000322;108;Chernihivska;Chernihivskyi;Horodnianska;Horodnia;05 September 2023;Recreation;Ukrainian;Mykola Hlova, Zhanna Ohanesian;Urban;Female;66;Conflict affected;
CEJ - Chernihiv;ECHO 2023;UKR-000322;110;Chernihivska;Koriukivskyi;Snovska;Petrivka;07 September 2023;Recreation;Ukrainian;Mykola Hlova, Yuliia Pastushenko;Rural;Female;66;Conflict affected;
CEJ - Chernihiv;ECHO 2023;UKR-000322;113;Chernihivska;Koriukivskyi;Snovska;Stara Rudnia;14 September 2023;Recreation;Ukrainian;Mykola Hlova, Yuliia Pastushenko;Rural;Female;66;Conflict affected;
CEJ - Chernihiv;ECHO 2023;UKR-000322;113;Chernihivska;Koriukivskyi;Snovska;Stara Rudnia;14 September 2023;Recreation;Ukrainian;Mykola Hlova, Yuliia Pastushenko;Rural;Female;66;Conflict affected;
CEJ - Chernihiv;ECHO 2023;UKR-000322;108;Chernihivska;Chernihivskyi;Horodnianska;Horodnia;05 September 2023;Recreation;Ukrainian;Mykola Hlova, Zhanna Ohanesian;Urban;Female;67;Conflict affected;
CEJ - Chernihiv;ECHO 2023;UKR-000322;107;Chernihivska;Koriukivskyi;Snovska;Velykyi Shchymel;04 September 2023;Recreation;Ukrainian;Mykola Hlova, Valeriia Yakubenko;Rural;Female;68;Conflict affected;
CEJ - Chernihiv;ECHO 2023;UKR-000322;107;Chernihivska;Koriukivskyi;Snovska;Velykyi Shchymel;04 September 2023;Recreation;Ukrainian;Mykola Hlova, Valeriia Yakubenko;Rural;Female;68;Conflict affected;
CEJ - Chernihiv;ECHO 2023;UKR-000322;107;Chernihivska;Koriukivskyi;Snovska;Velykyi Shchymel;04 September 2023;Recreation;Ukrainian;Mykola Hlova, Valeriia Yakubenko;Rural;Female;69;Conflict affected;
CEJ - Chernihiv;ECHO 2023;UKR-000322;108;Chernihivska;Chernihivskyi;Horodnianska;Horodnia;05 September 2023;Recreation;Ukrainian;Mykola Hlova, Zhanna Ohanesian;Urban;Female;69;Conflict affected;
CEJ - Chernihiv;ECHO 2023;UKR-000322;116;Chernihivska;Koriukivskyi;Menska;Makoshyne;21 September 2023;Recreation;Ukrainian;Olga Kaminska, Yuliia Pastushenko;Rural;Female;69;Conflict affected;
CEJ - Chernihiv;ECHO 2023;UKR-000322;107;Chernihivska;Koriukivskyi;Snovska;Velykyi Shchymel;04 September 2023;Recreation;Ukrainian;Mykola Hlova, Valeriia Yakubenko;Rural;Female;70;Conflict affected;
CEJ - Chernihiv;ECHO 2023;UKR-000322;108;Chernihivska;Chernihivskyi;Horodnianska;Horodnia;05 September 2023;Recreation;Ukrainian;Mykola Hlova, Zhanna Ohanesian;Urban;Female;70;Conflict affected;
CEJ - Chernihiv;ECHO 2023;UKR-000322;108;Chernihivska;Chernihivskyi;Horodnianska;Horodnia;05 September 2023;Recreation;Ukrainian;Mykola Hlova, Zhanna Ohanesian;Urban;Female;70;IDP;
CEJ - Chernihiv;ECHO 2023;UKR-000322;108;Chernihivska;Chernihivskyi;Horodnianska;Horodnia;05 September 2023;Recreation;Ukrainian;Mykola Hlova, Zhanna Ohanesian;Urban;Female;71;Conflict affected;
CEJ - Chernihiv;ECHO 2023;UKR-000322;108;Chernihivska;Chernihivskyi;Horodnianska;Horodnia;05 September 2023;Recreation;Ukrainian;Mykola Hlova, Zhanna Ohanesian;Urban;Female;73;Conflict affected;
CEJ - Chernihiv;ECHO 2023;UKR-000322;108;Chernihivska;Chernihivskyi;Horodnianska;Horodnia;05 September 2023;Recreation;Ukrainian;Mykola Hlova, Zhanna Ohanesian;Urban;Female;74;Conflict affected;
CEJ - Chernihiv;ECHO 2023;UKR-000322;108;Chernihivska;Chernihivskyi;Horodnianska;Horodnia;05 September 2023;Recreation;Ukrainian;Mykola Hlova, Zhanna Ohanesian;Urban;Female;74;Conflict affected;
CEJ - Chernihiv;ECHO 2023;UKR-000322;110;Chernihivska;Koriukivskyi;Snovska;Petrivka;07 September 2023;Recreation;Ukrainian;Mykola Hlova, Yuliia Pastushenko;Rural;Female;74;Conflict affected;
CEJ - Chernihiv;ECHO 2023;UKR-000322;113;Chernihivska;Koriukivskyi;Snovska;Stara Rudnia;14 September 2023;Recreation;Ukrainian;Mykola Hlova, Yuliia Pastushenko;Rural;Female;75;Conflict affected;
CEJ - Chernihiv;ECHO 2023;UKR-000322;116;Chernihivska;Koriukivskyi;Menska;Makoshyne;21 September 2023;Recreation;Ukrainian;Olga Kaminska, Yuliia Pastushenko;Rural;Male;39;IDP;
CEJ - Chernihiv;ECHO 2023;UKR-000322;116;Chernihivska;Koriukivskyi;Menska;Makoshyne;21 September 2023;Recreation;Ukrainian;Olga Kaminska, Yuliia Pastushenko;Rural;Male;40;IDP;
CEJ - Chernihiv;ECHO 2023;UKR-000322;108;Chernihivska;Chernihivskyi;Horodnianska;Horodnia;05 September 2023;Recreation;Ukrainian;Mykola Hlova, Zhanna Ohanesian;Urban;Female;76;Conflict affected;
CEJ - Chernihiv;ECHO 2023;UKR-000322;110;Chernihivska;Koriukivskyi;Snovska;Petrivka;07 September 2023;Recreation;Ukrainian;Mykola Hlova, Yuliia Pastushenko;Rural;Female;83;Conflict affected;
CEJ - Chernihiv;ECHO 2023;UKR-000322;117;Chernihivska;Chernihivskyi;Novobilouska;Roishche;02 October 2023;Recreation;Ukrainian;Mykola Hlova, Olga Kaminska;Rural;Female;55;Conflict affected;
CEJ - Chernihiv;ECHO 2023;UKR-000322;117;Chernihivska;Chernihivskyi;Novobilouska;Roishche;02 October 2023;Recreation;Ukrainian;Mykola Hlova, Olga Kaminska;Rural;Female;63;Conflict affected;
CEJ - Chernihiv;ECHO 2023;UKR-000322;117;Chernihivska;Chernihivskyi;Novobilouska;Roishche;02 October 2023;Recreation;Ukrainian;Mykola Hlova, Olga Kaminska;Rural;Female;48;Conflict affected;
CEJ - Chernihiv;ECHO 2023;UKR-000322;117;Chernihivska;Chernihivskyi;Novobilouska;Roishche;02 October 2023;Recreation;Ukrainian;Mykola Hlova, Olga Kaminska;Rural;Female;76;Conflict affected;
CEJ - Chernihiv;ECHO 2023;UKR-000322;117;Chernihivska;Chernihivskyi;Novobilouska;Roishche;02 October 2023;Recreation;Ukrainian;Mykola Hlova, Olga Kaminska;Rural;Female;40;Conflict affected;
CEJ - Chernihiv;ECHO 2023;UKR-000322;117;Chernihivska;Chernihivskyi;Novobilouska;Roishche;02 October 2023;Recreation;Ukrainian;Mykola Hlova, Olga Kaminska;Rural;Female;51;Conflict affected;
CEJ - Chernihiv;ECHO 2023;UKR-000322;117;Chernihivska;Chernihivskyi;Novobilouska;Roishche;02 October 2023;Recreation;Ukrainian;Mykola Hlova, Olga Kaminska;Rural;Male;38;IDP;
CEJ - Chernihiv;ECHO 2023;UKR-000322;117;Chernihivska;Chernihivskyi;Novobilouska;Roishche;02 October 2023;Recreation;Ukrainian;Mykola Hlova, Olga Kaminska;Rural;Male;47;IDP;
CEJ - Chernihiv;ECHO 2023;UKR-000322;118;Chernihivska;Novhorod-Siverskyi;Ponornytska;Desnianske;03 October 2023;Recreation;Ukrainian;Mykola Hlova, Olga Kaminska;Rural;Female;40;IDP;
CEJ - Chernihiv;ECHO 2023;UKR-000322;118;Chernihivska;Novhorod-Siverskyi;Ponornytska;Desnianske;03 October 2023;Recreation;Ukrainian;Mykola Hlova, Olga Kaminska;Rural;Female;62;Conflict affected;
CEJ - Chernihiv;ECHO 2023;UKR-000322;118;Chernihivska;Novhorod-Siverskyi;Ponornytska;Desnianske;03 October 2023;Recreation;Ukrainian;Mykola Hlova, Olga Kaminska;Rural;Female;30;IDP;
CEJ - Chernihiv;ECHO 2023;UKR-000322;118;Chernihivska;Novhorod-Siverskyi;Ponornytska;Desnianske;03 October 2023;Recreation;Ukrainian;Mykola Hlova, Olga Kaminska;Rural;Female;42;Conflict affected;
CEJ - Chernihiv;ECHO 2023;UKR-000322;118;Chernihivska;Novhorod-Siverskyi;Ponornytska;Desnianske;03 October 2023;Recreation;Ukrainian;Mykola Hlova, Olga Kaminska;Rural;Female;49;Conflict affected;
CEJ - Chernihiv;ECHO 2023;UKR-000322;118;Chernihivska;Novhorod-Siverskyi;Ponornytska;Desnianske;03 October 2023;Recreation;Ukrainian;Mykola Hlova, Olga Kaminska;Rural;Female;75;Conflict affected;
CEJ - Chernihiv;ECHO 2023;UKR-000322;119;Chernihivska;Koriukivskyi;Snovska;Nyzkivka;04 October 2023;Recreation;Ukrainian;Mykola Hlova, Olga Kaminska;Rural;Male;64;Conflict affected;
CEJ - Chernihiv;ECHO 2023;UKR-000322;119;Chernihivska;Koriukivskyi;Snovska;Nyzkivka;04 October 2023;Recreation;Ukrainian;Mykola Hlova, Olga Kaminska;Rural;Female;62;Conflict affected;
CEJ - Chernihiv;ECHO 2023;UKR-000322;119;Chernihivska;Koriukivskyi;Snovska;Nyzkivka;04 October 2023;Recreation;Ukrainian;Mykola Hlova, Olga Kaminska;Rural;Male;59;Conflict affected;
CEJ - Chernihiv;ECHO 2023;UKR-000322;119;Chernihivska;Koriukivskyi;Snovska;Nyzkivka;04 October 2023;Recreation;Ukrainian;Mykola Hlova, Olga Kaminska;Rural;Female;55;Conflict affected;
CEJ - Chernihiv;ECHO 2023;UKR-000322;119;Chernihivska;Koriukivskyi;Snovska;Nyzkivka;04 October 2023;Recreation;Ukrainian;Mykola Hlova, Olga Kaminska;Rural;Female;85;Conflict affected;
CEJ - Chernihiv;ECHO 2023;UKR-000322;119;Chernihivska;Koriukivskyi;Snovska;Nyzkivka;04 October 2023;Recreation;Ukrainian;Mykola Hlova, Olga Kaminska;Rural;Female;73;Conflict affected;
CEJ - Chernihiv;ECHO 2023;UKR-000322;119;Chernihivska;Koriukivskyi;Snovska;Nyzkivka;04 October 2023;Recreation;Ukrainian;Mykola Hlova, Olga Kaminska;Rural;Female;76;Conflict affected;
CEJ - Chernihiv;ECHO 2023;UKR-000322;119;Chernihivska;Koriukivskyi;Snovska;Nyzkivka;04 October 2023;Recreation;Ukrainian;Mykola Hlova, Olga Kaminska;Rural;Female;25;Conflict affected;
CEJ - Chernihiv;ECHO 2023;UKR-000322;119;Chernihivska;Koriukivskyi;Snovska;Nyzkivka;04 October 2023;Recreation;Ukrainian;Mykola Hlova, Olga Kaminska;Rural;Female;43;Conflict affected;
CEJ - Chernihiv;ECHO 2023;UKR-000322;120;Chernihivska;Chernihivskyi;Novobilouska;Mokhnatyn;05 October 2023;Recreation;Ukrainian;Mykola Hlova, Olga Kaminska;Rural;Female;58;Conflict affected;
CEJ - Chernihiv;ECHO 2023;UKR-000322;120;Chernihivska;Chernihivskyi;Novobilouska;Mokhnatyn;05 October 2023;Recreation;Ukrainian;Mykola Hlova, Olga Kaminska;Rural;Female;45;Conflict affected;
CEJ - Chernihiv;ECHO 2023;UKR-000322;120;Chernihivska;Chernihivskyi;Novobilouska;Mokhnatyn;05 October 2023;Recreation;Ukrainian;Mykola Hlova, Olga Kaminska;Rural;Female;57;Conflict affected;
CEJ - Chernihiv;ECHO 2023;UKR-000322;120;Chernihivska;Chernihivskyi;Novobilouska;Mokhnatyn;05 October 2023;Recreation;Ukrainian;Mykola Hlova, Olga Kaminska;Rural;Female;47;Conflict affected;
CEJ - Chernihiv;ECHO 2023;UKR-000322;120;Chernihivska;Chernihivskyi;Novobilouska;Mokhnatyn;05 October 2023;Recreation;Ukrainian;Mykola Hlova, Olga Kaminska;Rural;Female;66;Conflict affected;
CEJ - Chernihiv;ECHO 2023;UKR-000322;120;Chernihivska;Chernihivskyi;Novobilouska;Mokhnatyn;05 October 2023;Recreation;Ukrainian;Mykola Hlova, Olga Kaminska;Rural;Female;38;IDP Returnee;
CEJ - Chernihiv;ECHO 2023;UKR-000322;120;Chernihivska;Chernihivskyi;Novobilouska;Mokhnatyn;05 October 2023;Recreation;Ukrainian;Mykola Hlova, Olga Kaminska;Rural;Female;50;Conflict affected;
CEJ - Chernihiv;ECHO 2023;UKR-000322;121;Chernihivska;Chernihivskyi;Kyselivska;Petrushyn;09 October 2023;Recreation;Ukrainian;Mykola Hlova, Olga Kaminska;Rural;Female;74;Conflict affected;
CEJ - Chernihiv;ECHO 2023;UKR-000322;121;Chernihivska;Chernihivskyi;Kyselivska;Petrushyn;09 October 2023;Recreation;Ukrainian;Mykola Hlova, Olga Kaminska;Rural;Female;63;Conflict affected;
CEJ - Chernihiv;ECHO 2023;UKR-000322;121;Chernihivska;Chernihivskyi;Kyselivska;Petrushyn;09 October 2023;Recreation;Ukrainian;Mykola Hlova, Olga Kaminska;Rural;Female;62;Conflict affected;
CEJ - Chernihiv;ECHO 2023;UKR-000322;121;Chernihivska;Chernihivskyi;Kyselivska;Petrushyn;09 October 2023;Recreation;Ukrainian;Mykola Hlova, Olga Kaminska;Rural;Male;58;Conflict affected;
CEJ - Chernihiv;ECHO 2023;UKR-000322;121;Chernihivska;Chernihivskyi;Kyselivska;Petrushyn;09 October 2023;Recreation;Ukrainian;Mykola Hlova, Olga Kaminska;Rural;Female;57;Conflict affected;
CEJ - Chernihiv;ECHO 2023;UKR-000322;121;Chernihivska;Chernihivskyi;Kyselivska;Petrushyn;09 October 2023;Recreation;Ukrainian;Mykola Hlova, Olga Kaminska;Rural;Male;62;Conflict affected;
CEJ - Chernihiv;ECHO 2023;UKR-000322;122;Chernihivska;Koriukivskyi;Snovska;Stari Borovychi;11 October 2023;Recreation;Ukrainian;Mykola Hlova, Olga Kaminska;Rural;Female;72;IDP;
CEJ - Chernihiv;ECHO 2023;UKR-000322;122;Chernihivska;Koriukivskyi;Snovska;Stari Borovychi;11 October 2023;Recreation;Ukrainian;Mykola Hlova, Olga Kaminska;Rural;Female;75;IDP;
CEJ - Chernihiv;ECHO 2023;UKR-000322;122;Chernihivska;Koriukivskyi;Snovska;Stari Borovychi;11 October 2023;Recreation;Ukrainian;Mykola Hlova, Olga Kaminska;Rural;Male;49;IDP;
CEJ - Chernihiv;ECHO 2023;UKR-000322;122;Chernihivska;Koriukivskyi;Snovska;Stari Borovychi;11 October 2023;Recreation;Ukrainian;Mykola Hlova, Olga Kaminska;Rural;Female;53;IDP;
CEJ - Chernihiv;ECHO 2023;UKR-000322;122;Chernihivska;Koriukivskyi;Snovska;Stari Borovychi;11 October 2023;Recreation;Ukrainian;Mykola Hlova, Olga Kaminska;Rural;Female;75;IDP;
CEJ - Chernihiv;ECHO 2023;UKR-000322;122;Chernihivska;Koriukivskyi;Snovska;Stari Borovychi;11 October 2023;Recreation;Ukrainian;Mykola Hlova, Olga Kaminska;Rural;Female;76;Conflict affected;
CEJ - Chernihiv;ECHO 2023;UKR-000322;122;Chernihivska;Koriukivskyi;Snovska;Stari Borovychi;11 October 2023;Recreation;Ukrainian;Mykola Hlova, Olga Kaminska;Rural;Female;73;IDP;
CEJ - Chernihiv;ECHO 2023;UKR-000322;122;Chernihivska;Koriukivskyi;Snovska;Stari Borovychi;11 October 2023;Recreation;Ukrainian;Mykola Hlova, Olga Kaminska;Rural;Female;62;Conflict affected;
CEJ - Chernihiv;ECHO 2023;UKR-000322;122;Chernihivska;Koriukivskyi;Snovska;Stari Borovychi;11 October 2023;Recreation;Ukrainian;Mykola Hlova, Olga Kaminska;Rural;Male;57;IDP;
CEJ - Chernihiv;ECHO 2023;UKR-000322;122;Chernihivska;Koriukivskyi;Snovska;Stari Borovychi;11 October 2023;Recreation;Ukrainian;Mykola Hlova, Olga Kaminska;Rural;Female;50;Conflict affected;
CEJ - Chernihiv;ECHO 2023;UKR-000322;122;Chernihivska;Koriukivskyi;Snovska;Stari Borovychi;11 October 2023;Recreation;Ukrainian;Mykola Hlova, Olga Kaminska;Rural;Male;66;IDP;
CEJ - Chernihiv;ECHO 2023;UKR-000322;123;Chernihivska;Chernihivskyi;Sednivska;Sedniv;12 October 2023;Recreation;Ukrainian;Mykola Hlova, Olga Kaminska;Rural;Female;55;Conflict affected;
CEJ - Chernihiv;ECHO 2023;UKR-000322;123;Chernihivska;Chernihivskyi;Sednivska;Sedniv;12 October 2023;Recreation;Ukrainian;Mykola Hlova, Olga Kaminska;Rural;Female;61;Conflict affected;
CEJ - Chernihiv;ECHO 2023;UKR-000322;123;Chernihivska;Chernihivskyi;Sednivska;Sedniv;12 October 2023;Recreation;Ukrainian;Mykola Hlova, Olga Kaminska;Rural;Female;59;Conflict affected;
CEJ - Chernihiv;ECHO 2023;UKR-000322;123;Chernihivska;Chernihivskyi;Sednivska;Sedniv;12 October 2023;Recreation;Ukrainian;Mykola Hlova, Olga Kaminska;Rural;Female;58;Conflict affected;
CEJ - Chernihiv;ECHO 2023;UKR-000322;123;Chernihivska;Chernihivskyi;Sednivska;Sedniv;12 October 2023;Recreation;Ukrainian;Mykola Hlova, Olga Kaminska;Rural;Female;58;Conflict affected;
CEJ - Chernihiv;ECHO 2023;UKR-000322;123;Chernihivska;Chernihivskyi;Sednivska;Sedniv;12 October 2023;Recreation;Ukrainian;Mykola Hlova, Olga Kaminska;Rural;Female;51;IDP Returnee;
CEJ - Chernihiv;ECHO 2023;UKR-000322;123;Chernihivska;Chernihivskyi;Sednivska;Sedniv;12 October 2023;Recreation;Ukrainian;Mykola Hlova, Olga Kaminska;Rural;Female;78;Conflict affected;
CEJ - Chernihiv;ECHO 2023;UKR-000322;123;Chernihivska;Chernihivskyi;Sednivska;Sedniv;12 October 2023;Recreation;Ukrainian;Mykola Hlova, Olga Kaminska;Rural;Female;44;Conflict affected;
CEJ - Chernihiv;ECHO 2023;UKR-000322;123;Chernihivska;Chernihivskyi;Sednivska;Sedniv;12 October 2023;Recreation;Ukrainian;Mykola Hlova, Olga Kaminska;Rural;Female;85;Conflict affected;
CEJ - Chernihiv;ECHO 2023;UKR-000322;124;Chernihivska;Chernihivskyi;Horodnianska;Smychyn;17 October 2023;Recreation;Ukrainian;Mykola Hlova, Olga Kaminska;Rural;Female;35;Conflict affected;
CEJ - Chernihiv;ECHO 2023;UKR-000322;124;Chernihivska;Chernihivskyi;Horodnianska;Smychyn;17 October 2023;Recreation;Ukrainian;Mykola Hlova, Olga Kaminska;Rural;Female;60;Conflict affected;
CEJ - Chernihiv;ECHO 2023;UKR-000322;124;Chernihivska;Chernihivskyi;Horodnianska;Smychyn;17 October 2023;Recreation;Ukrainian;Mykola Hlova, Olga Kaminska;Rural;Female;51;Conflict affected;
CEJ - Chernihiv;ECHO 2023;UKR-000322;124;Chernihivska;Chernihivskyi;Horodnianska;Smychyn;17 October 2023;Recreation;Ukrainian;Mykola Hlova, Olga Kaminska;Rural;Male;64;Conflict affected;
CEJ - Chernihiv;ECHO 2023;UKR-000322;124;Chernihivska;Chernihivskyi;Horodnianska;Smychyn;17 October 2023;Recreation;Ukrainian;Mykola Hlova, Olga Kaminska;Rural;Female;34;Conflict affected;
CEJ - Chernihiv;ECHO 2023;UKR-000322;124;Chernihivska;Chernihivskyi;Horodnianska;Smychyn;17 October 2023;Recreation;Ukrainian;Mykola Hlova, Olga Kaminska;Rural;Female;66;Conflict affected;
CEJ - Chernihiv;ECHO 2023;UKR-000322;125;Chernihivska;Chernihivskyi;Horodnianska;Dibrivne;18 October 2023;Recreation;Ukrainian;Mykola Hlova, Olga Kaminska;Rural;Female;54;Conflict affected;
CEJ - Chernihiv;ECHO 2023;UKR-000322;125;Chernihivska;Chernihivskyi;Horodnianska;Dibrivne;18 October 2023;Recreation;Ukrainian;Mykola Hlova, Olga Kaminska;Rural;Female;59;Conflict affected;
CEJ - Chernihiv;ECHO 2023;UKR-000322;125;Chernihivska;Chernihivskyi;Horodnianska;Dibrivne;18 October 2023;Recreation;Ukrainian;Mykola Hlova, Olga Kaminska;Rural;Female;62;Conflict affected;
CEJ - Chernihiv;ECHO 2023;UKR-000322;125;Chernihivska;Chernihivskyi;Horodnianska;Dibrivne;18 October 2023;Recreation;Ukrainian;Mykola Hlova, Olga Kaminska;Rural;Female;68;Conflict affected;
CEJ - Chernihiv;ECHO 2023;UKR-000322;125;Chernihivska;Chernihivskyi;Horodnianska;Dibrivne;18 October 2023;Recreation;Ukrainian;Mykola Hlova, Olga Kaminska;Rural;Female;74;Conflict affected;
CEJ - Chernihiv;ECHO 2023;UKR-000322;125;Chernihivska;Chernihivskyi;Horodnianska;Dibrivne;18 October 2023;Recreation;Ukrainian;Mykola Hlova, Olga Kaminska;Rural;Female;67;Conflict affected;
CEJ - Chernihiv;ECHO 2023;UKR-000322;125;Chernihivska;Chernihivskyi;Horodnianska;Dibrivne;18 October 2023;Recreation;Ukrainian;Mykola Hlova, Olga Kaminska;Rural;Female;63;Conflict affected;
CEJ - Chernihiv;ECHO 2023;UKR-000322;126;Chernihivska;Chernihivskyi;Horodnianska;Pekurivka;18 October 2023;Recreation;Ukrainian;Mykola Hlova, Olga Kaminska;Rural;Female;79;Conflict affected;
CEJ - Chernihiv;ECHO 2023;UKR-000322;126;Chernihivska;Chernihivskyi;Horodnianska;Pekurivka;18 October 2023;Recreation;Ukrainian;Mykola Hlova, Olga Kaminska;Rural;Female;52;Conflict affected;
CEJ - Chernihiv;ECHO 2023;UKR-000322;126;Chernihivska;Chernihivskyi;Horodnianska;Pekurivka;18 October 2023;Recreation;Ukrainian;Mykola Hlova, Olga Kaminska;Rural;Female;34;IDP;
CEJ - Chernihiv;ECHO 2023;UKR-000322;126;Chernihivska;Chernihivskyi;Horodnianska;Pekurivka;18 October 2023;Recreation;Ukrainian;Mykola Hlova, Olga Kaminska;Rural;Female;57;Conflict affected;
CEJ - Chernihiv;ECHO 2023;UKR-000322;126;Chernihivska;Chernihivskyi;Horodnianska;Pekurivka;18 October 2023;Recreation;Ukrainian;Mykola Hlova, Olga Kaminska;Rural;Male;69;Conflict affected;
CEJ - Chernihiv;ECHO 2023;UKR-000322;127;Chernihivska;Koriukivskyi;Snovska;Khotunychi;19 October 2023;Recreation;Ukrainian;Mykola Hlova, Olga Kaminska;Rural;Female;70;Conflict affected;
CEJ - Chernihiv;ECHO 2023;UKR-000322;127;Chernihivska;Koriukivskyi;Snovska;Khotunychi;19 October 2023;Recreation;Ukrainian;Mykola Hlova, Olga Kaminska;Rural;Female;54;Conflict affected;
CEJ - Chernihiv;ECHO 2023;UKR-000322;127;Chernihivska;Koriukivskyi;Snovska;Khotunychi;19 October 2023;Recreation;Ukrainian;Mykola Hlova, Olga Kaminska;Rural;Female;55;Conflict affected;
CEJ - Chernihiv;ECHO 2023;UKR-000322;127;Chernihivska;Koriukivskyi;Snovska;Khotunychi;19 October 2023;Recreation;Ukrainian;Mykola Hlova, Olga Kaminska;Rural;Female;54;Conflict affected;
CEJ - Chernihiv;ECHO 2023;UKR-000322;127;Chernihivska;Koriukivskyi;Snovska;Khotunychi;19 October 2023;Recreation;Ukrainian;Mykola Hlova, Olga Kaminska;Rural;Female;52;Conflict affected;
CEJ - Chernihiv;ECHO 2023;UKR-000322;127;Chernihivska;Koriukivskyi;Snovska;Khotunychi;19 October 2023;Recreation;Ukrainian;Mykola Hlova, Olga Kaminska;Rural;Female;58;Conflict affected;
CEJ - Chernihiv;ECHO 2023;UKR-000322;127;Chernihivska;Koriukivskyi;Snovska;Khotunychi;19 October 2023;Recreation;Ukrainian;Mykola Hlova, Olga Kaminska;Rural;Female;63;Conflict affected;
CEJ - Chernihiv;ECHO 2023;UKR-000322;127;Chernihivska;Koriukivskyi;Snovska;Khotunychi;19 October 2023;Recreation;Ukrainian;Mykola Hlova, Olga Kaminska;Rural;Female;58;Conflict affected;
CEJ - Chernihiv;ECHO 2023;UKR-000322;128;Chernihivska;Chernihivskyi;Mykhailo-Kotsiubynska;Vedyltsi;23 October 2023;Recreation;Ukrainian;Mykola Hlova, Olga Kaminska;Rural;Female;61;Conflict affected;
CEJ - Chernihiv;ECHO 2023;UKR-000322;128;Chernihivska;Chernihivskyi;Mykhailo-Kotsiubynska;Vedyltsi;23 October 2023;Recreation;Ukrainian;Mykola Hlova, Olga Kaminska;Rural;Male;63;Conflict affected;
CEJ - Chernihiv;ECHO 2023;UKR-000322;128;Chernihivska;Chernihivskyi;Mykhailo-Kotsiubynska;Vedyltsi;23 October 2023;Recreation;Ukrainian;Mykola Hlova, Olga Kaminska;Rural;Female;42;IDP;
CEJ - Chernihiv;ECHO 2023;UKR-000322;128;Chernihivska;Chernihivskyi;Mykhailo-Kotsiubynska;Vedyltsi;23 October 2023;Recreation;Ukrainian;Mykola Hlova, Olga Kaminska;Rural;Female;73;Conflict affected;
CEJ - Chernihiv;ECHO 2023;UKR-000322;129;Chernihivska;Chernihivskyi;Novobilouska;Novyi Bilous;24 October 2023;Recreation;Ukrainian;Mykola Hlova, Olga Kaminska;Rural;Female;48;IDP Returnee;
CEJ - Chernihiv;ECHO 2023;UKR-000322;129;Chernihivska;Chernihivskyi;Novobilouska;Novyi Bilous;24 October 2023;Recreation;Ukrainian;Mykola Hlova, Olga Kaminska;Rural;Female;29;Host community;
